"filter","regime","series","unit","observations","bias","rmse","mae","average_sd","coverage_68","coverage_95","binding_fraction","loglik_per_month","runtime_seconds","iteration_fraction","replication"
"EKF","all","pi_star","percentage points",695,-0.00155015012126348,0.189646523557486,0.129322871612035,0.154608879607022,0.638848920863309,0.951079136690647,0.0762589928057554,81.5327889837044,0.0810000000000031,0,67
"EKF","all","m","percentage points",695,0.0299306836558401,0.177424408405211,0.100824315410678,0.104341865281839,0.635971223021583,0.922302158273381,0.0762589928057554,81.5327889837044,0.0810000000000031,0,67
"EKF","all","pi_gap","percentage points",695,-0.0491773612691936,0.948603999410591,0.758525352889165,0.97099709367344,0.677697841726619,0.953956834532374,0.0762589928057554,81.5327889837044,0.0810000000000031,0,67
"EKF","all","u","percentage points",695,0.0494664886873784,1.38751349754684,1.10795982271766,1.41423690051054,0.692086330935252,0.955395683453237,0.0762589928057554,81.5327889837044,0.0810000000000031,0,67
"EKF","all","w","normalized units",695,-0.00515565982746237,0.185409748021958,0.142682898592931,0.16124810875375,0.640287769784173,0.912230215827338,0.0762589928057554,81.5327889837044,0.0810000000000031,0,67
"EKF","all","shadow_rate","percentage points",695,0.0334522408968044,0.18821047020748,0.100108890800835,0.0982524340412483,0.654676258992806,0.916546762589928,0.0762589928057554,81.5327889837044,0.0810000000000031,0,67
"EKF","binding","r_star","percentage points",53,-0.0285747893662517,0.130467434628847,0.105904128924941,0.142730590203896,0.716981132075472,0.962264150943396,0.0762589928057554,81.5327889837044,0.0810000000000031,0,67
"EKF","binding","pi_star","percentage points",53,0.0825402562487948,0.173761560639479,0.140188932555525,0.145531731358511,0.566037735849057,0.943396226415094,0.0762589928057554,81.5327889837044,0.0810000000000031,0,67
"EKF","binding","m","percentage points",53,0.236121454364627,0.365248791476774,0.284082676023445,0.180104341785907,0.358490566037736,0.69811320754717,0.0762589928057554,81.5327889837044,0.0810000000000031,0,67
"EKF","binding","pi_gap","percentage points",53,-0.248331471503729,1.03469194077405,0.81916739913812,0.975944261553131,0.584905660377358,0.924528301886792,0.0762589928057554,81.5327889837044,0.0810000000000031,0,67
"EKF","binding","u","percentage points",53,0.316597297855376,1.47324023875464,1.1738050140017,1.41355640507645,0.660377358490566,0.924528301886792,0.0762589928057554,81.5327889837044,0.0810000000000031,0,67
"EKF","binding","w","normalized units",53,-0.104935292979875,0.287839164600169,0.235669375310127,0.22585369874223,0.528301886792453,0.811320754716981,0.0762589928057554,81.5327889837044,0.0810000000000031,0,67
"EKF","binding","shadow_rate","percentage points",53,0.29008692124717,0.443762654409475,0.360874610828343,0.20654820041514,0.264150943396226,0.547169811320755,0.0762589928057554,81.5327889837044,0.0810000000000031,0,67
"EKF","nonbinding","r_star","percentage points",642,0.00784937765289655,0.169044554692024,0.117022415841028,0.143389047144187,0.682242990654206,0.94392523364486,0.0762589928057554,81.5327889837044,0.0810000000000031,0,67
"EKF","nonbinding","pi_star","percentage points",642,-0.00849219301474178,0.190898843199702,0.128425829197697,0.155358239197632,0.644859813084112,0.951713395638629,0.0762589928057554,81.5327889837044,0.0810000000000031,0,67
"EKF","nonbinding","m","percentage points",642,0.0129087041424979,0.151871212052449,0.0856955099395303,0.0980873306171728,0.658878504672897,0.940809968847352,0.0762589928057554,81.5327889837044,0.0810000000000031,0,67
"EKF","nonbinding","pi_gap","percentage points",642,-0.0327362898635388,0.941145241569451,0.753519078043068,0.970588682617952,0.685358255451713,0.956386292834891,0.0762589928057554,81.5327889837044,0.0810000000000031,0,67
"EKF","nonbinding","u","percentage points",642,0.0274136337249113,1.38019845695069,1.10252400474561,1.41429307848251,0.694704049844237,0.957943925233645,0.0762589928057554,81.5327889837044,0.0810000000000031,0,67
"EKF","nonbinding","w","normalized units",642,0.00308159960723838,0.174284183557847,0.135006444907555,0.155914625468097,0.649532710280374,0.920560747663551,0.0762589928057554,81.5327889837044,0.0810000000000031,0,67
"EKF","nonbinding","shadow_rate","percentage points",642,0.0122658887806526,0.14862857125842,0.0785815026988755,0.0893121293405999,0.686915887850467,0.947040498442368,0.0762589928057554,81.5327889837044,0.0810000000000031,0,67
"IEKF","all","r_star","percentage points",695,0.00112296482741606,0.165541580156583,0.116137545587185,0.143429085607098,0.680575539568345,0.946762589928058,0.0762589928057554,81.4717021319763,0.144000000000005,1,67
"IEKF","all","pi_star","percentage points",695,-0.00184478287695557,0.188585626799948,0.128765986279134,0.154635899039794,0.63021582733813,0.955395683453237,0.0762589928057554,81.4717021319763,0.144000000000005,1,67
"IEKF","all","m","percentage points",695,0.00583078223717504,0.112181116582181,0.0823187268536342,0.105911012964735,0.683453237410072,0.953956834532374,0.0762589928057554,81.4717021319763,0.144000000000005,1,67
"IEKF","all","pi_gap","percentage points",695,-0.0499261087040618,0.94383074568284,0.753548449881995,0.971177693594444,0.683453237410072,0.953956834532374,0.0762589928057554,81.4717021319763,0.144000000000005,1,67
"IEKF","all","u","percentage points",695,0.0498677571004551,1.38721933788376,1.10767025090937,1.41425628869223,0.690647482014389,0.953956834532374,0.0762589928057554,81.4717021319763,0.144000000000005,1,67
"IEKF","all","w","normalized units",695,0.00161840053012516,0.17489530656921,0.135744608648777,0.162174428973857,0.661870503597122,0.932374100719425,0.0762589928057554,81.4717021319763,0.144000000000005,1,67
"IEKF","all","shadow_rate","percentage points",695,0.00510896418763555,0.114168624621995,0.0803922558863142,0.100171126294761,0.686330935251799,0.948201438848921,0.0762589928057554,81.4717021319763,0.144000000000005,1,67
"IEKF","binding","r_star","percentage points",53,-0.0509552074160411,0.131139576013794,0.105943390616374,0.14478001454266,0.754716981132076,0.962264150943396,0.0762589928057554,81.4717021319763,0.144000000000005,1,67
"IEKF","binding","pi_star","percentage points",53,0.0672993003384014,0.170769212578488,0.13790116969744,0.146353910448456,0.509433962264151,0.962264150943396,0.0762589928057554,81.4717021319763,0.144000000000005,1,67
"IEKF","binding","m","percentage points",53,0.0419663023718352,0.218482966986655,0.159434457396176,0.212061460526048,0.735849056603774,0.962264150943396,0.0762589928057554,81.4717021319763,0.144000000000005,1,67
"IEKF","binding","pi_gap","percentage points",53,-0.310507333884314,1.00559452289707,0.783661010453867,0.979056303777853,0.622641509433962,0.924528301886792,0.0762589928057554,81.4717021319763,0.144000000000005,1,67
"IEKF","binding","u","percentage points",53,0.34634181104522,1.48205683007487,1.17480206913995,1.41389914982043,0.660377358490566,0.924528301886792,0.0762589928057554,81.4717021319763,0.144000000000005,1,67
"IEKF","binding","w","normalized units",53,0.00686080844340983,0.273373806317639,0.216847857544468,0.247109700507416,0.641509433962264,0.924528301886792,0.0762589928057554,81.4717021319763,0.144000000000005,1,67
"IEKF","binding","shadow_rate","percentage points",53,0.0583103952941954,0.284437167352936,0.224548688514266,0.249423484872162,0.566037735849057,0.886792452830189,0.0762589928057554,81.4717021319763,0.144000000000005,1,67
"IEKF","nonbinding","r_star","percentage points",642,0.00542225319019362,0.168067252493915,0.11697911912839,0.143317560321141,0.674454828660436,0.945482866043614,0.0762589928057554,81.4717021319763,0.144000000000005,1,67
"IEKF","nonbinding","pi_star","percentage points",642,-0.00755293927946938,0.189981806726783,0.128011835623106,0.155319614608861,0.64018691588785,0.954828660436137,0.0762589928057554,81.4717021319763,0.144000000000005,1,67
"IEKF","nonbinding","m","percentage points",642,0.0028476318210738,0.0984011931011524,0.0759524749552624,0.0971478140227578,0.679127725856698,0.953271028037383,0.0762589928057554,81.4717021319763,0.144000000000005,1,67
"IEKF","nonbinding","pi_gap","percentage points",642,-0.0284139514851314,0.938550261474428,0.751062521984317,0.970527278735066,0.688473520249221,0.956386292834891,0.0762589928057554,81.4717021319763,0.144000000000005,1,67
"IEKF","nonbinding","u","percentage points",642,0.0253924847342985,1.379098681236,1.10212821607102,1.41428577211934,0.693146417445483,0.956386292834891,0.0762589928057554,81.4717021319763,0.144000000000005,1,67
"IEKF","nonbinding","w","normalized units",642,0.00118561607622472,0.164146306252098,0.129049169098198,0.155162638644763,0.663551401869159,0.933021806853583,0.0762589928057554,81.4717021319763,0.144000000000005,1,67
"IEKF","nonbinding","shadow_rate","percentage points",642,0.000716945731798024,0.0862061338566049,0.06849149119896,0.0878496699012991,0.696261682242991,0.953271028037383,0.0762589928057554,81.4717021319763,0.144000000000005,1,67
"UKF","all","r_star","percentage points",695,0.00349511068191261,0.18048392565405,0.119041322360316,0.144975063355818,0.682014388489209,0.949640287769784,0.0762589928057554,81.6462227084745,0.603999999999999,0,67
"UKF","all","pi_star","percentage points",695,-0.0059588962427845,0.201947395133679,0.131911602739772,0.15517289969086,0.640287769784173,0.952517985611511,0.0762589928057554,81.6462227084745,0.603999999999999,0,67
"UKF","all","m","percentage points",695,0.00341191827661675,0.129790598804096,0.0906913260725474,0.126376697001954,0.712230215827338,0.962589928057554,0.0762589928057554,81.6462227084745,0.603999999999999,0,67
"UKF","all","pi_gap","percentage points",695,-0.0492902615140742,0.943629972100049,0.753661637752115,0.971877892013042,0.684892086330935,0.955395683453237,0.0762589928057554,81.6462227084745,0.603999999999999,0,67
"UKF","all","u","percentage points",695,0.0512044451004927,1.38655871794311,1.10756386833907,1.41435078252636,0.694964028776978,0.953956834532374,0.0762589928057554,81.6462227084745,0.603999999999999,0,67
"UKF","all","w","normalized units",695,0.00306244890494875,0.183126039793361,0.140255820247342,0.171298879724492,0.674820143884892,0.929496402877698,0.0762589928057554,81.6462227084745,0.603999999999999,0,67
"UKF","all","shadow_rate","percentage points",695,0.000948132715744716,0.141239167770633,0.0928761040669077,0.124139906396958,0.709352517985611,0.961151079136691,0.0762589928057554,81.6462227084745,0.603999999999999,0,67
"UKF","binding","r_star","percentage points",53,-0.0516344921339035,0.131318237591204,0.105563719702929,0.14776303409912,0.754716981132076,0.981132075471698,0.0762589928057554,81.6462227084745,0.603999999999999,0,67
"UKF","binding","pi_star","percentage points",53,0.0674487645531247,0.171030590476728,0.138319422069495,0.14761760066686,0.584905660377358,0.962264150943396,0.0762589928057554,81.6462227084745,0.603999999999999,0,67
"UKF","binding","m","percentage points",53,0.0367972241010479,0.279361181912044,0.222455371930319,0.310627467686539,0.792452830188679,0.962264150943396,0.0762589928057554,81.6462227084745,0.603999999999999,0,67
"UKF","binding","pi_gap","percentage points",53,-0.301975533511753,0.997214300786555,0.780562103338803,0.980950088800304,0.622641509433962,0.924528301886792,0.0762589928057554,81.6462227084745,0.603999999999999,0,67
"UKF","binding","u","percentage points",53,0.343006360238517,1.47842629205016,1.17682971428842,1.41417441265304,0.679245283018868,0.924528301886792,0.0762589928057554,81.6462227084745,0.603999999999999,0,67
"UKF","binding","w","normalized units",53,0.00347285796462322,0.276913455640552,0.223041660206899,0.275293156222184,0.716981132075472,0.924528301886792,0.0762589928057554,81.6462227084745,0.603999999999999,0,67
"UKF","binding","shadow_rate","percentage points",53,0.0526114965202691,0.359150740228812,0.294362740354773,0.358377567012456,0.641509433962264,0.962264150943396,0.0762589928057554,81.6462227084745,0.603999999999999,0,67
"UKF","nonbinding","r_star","percentage points",642,0.00804630842215909,0.183956531595873,0.120153959339819,0.144744903777321,0.67601246105919,0.947040498442368,0.0762589928057554,81.6462227084745,0.603999999999999,0,67
"UKF","nonbinding","pi_star","percentage points",642,-0.012019030233724,0.204290749361365,0.131382608309125,0.155796623753589,0.644859813084112,0.951713395638629,0.0762589928057554,81.6462227084745,0.603999999999999,0,67
"UKF","nonbinding","m","percentage points",642,0.000655810474911355,0.108597904856755,0.0798136088911426,0.111165963596529,0.705607476635514,0.962616822429907,0.0762589928057554,81.6462227084745,0.603999999999999,0,67
"UKF","nonbinding","pi_gap","percentage points",642,-0.0284299508974433,0.939069726078715,0.751440882804927,0.971128941187925,0.690031152647975,0.957943925233645,0.0762589928057554,81.6462227084745,0.603999999999999,0,67
"UKF","nonbinding","u","percentage points",642,0.0271148788975094,1.37870112553891,1.10184565987285,1.41436534265608,0.696261682242991,0.956386292834891,0.0762589928057554,81.6462227084745,0.603999999999999,0,67
"UKF","nonbinding","w","normalized units",642,0.00302856778319993,0.173127860937904,0.133421475203952,0.162713682443529,0.671339563862928,0.929906542056075,0.0762589928057554,81.6462227084745,0.603999999999999,0,67
"UKF","nonbinding","shadow_rate","percentage points",642,-0.00331691133665356,0.104626458931234,0.0762424720992179,0.104802529430257,0.714953271028037,0.961059190031153,0.0762589928057554,81.6462227084745,0.603999999999999,0,67
"EKF","all","r_star","percentage points",695,-0.00029973492078172,0.160028415082947,0.119203325412617,0.145494749388181,0.657553956834532,0.942446043165468,0.0748201438848921,81.6568496403136,0.0810000000000031,0,68
"EKF","all","pi_star","percentage points",695,0.00868781020023138,0.17353118613688,0.11994150495735,0.154777039024248,0.694964028776978,0.941007194244604,0.0748201438848921,81.6568496403136,0.0810000000000031,0,68
"EKF","all","m","percentage points",695,0.028759446657037,0.234073997259779,0.110082924305853,0.109745035429828,0.648920863309353,0.909352517985612,0.0748201438848921,81.6568496403136,0.0810000000000031,0,68
"EKF","all","pi_gap","percentage points",695,-0.0975402256765984,0.967842918752158,0.787268805156081,0.971326761064891,0.679136690647482,0.959712230215827,0.0748201438848921,81.6568496403136,0.0810000000000031,0,68
"EKF","all","u","percentage points",695,0.0800618921853947,1.40118266371149,1.1140446157752,1.4142558820876,0.705035971223022,0.948201438848921,0.0748201438848921,81.6568496403136,0.0810000000000031,0,68
"EKF","all","w","normalized units",695,-0.00463150926513465,0.204944947424576,0.149567041669953,0.167238187807183,0.634532374100719,0.932374100719425,0.0748201438848921,81.6568496403136,0.0810000000000031,0,68
"EKF","all","shadow_rate","percentage points",695,0.0371475219364866,0.255988264255264,0.108778852617248,0.101756907676518,0.654676258992806,0.900719424460432,0.0748201438848921,81.6568496403136,0.0810000000000031,0,68
